Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR34,OUT019,575.2911480000002
NCK19,OUT049,3653.7372919999993
NCD55,OUT018,523.4852500000002
FDT27,OUT049,3050.555782
FDQ57,OUT045,2423.092546000001
FDA47,OUT035,2759.734342
DRG15,OUT027,1991.1148480000008
FDE05,OUT018,2260.683952
FDN46,OUT046,1769.8095859999999
FDX27,OUT027,2914.3996820000007
FDT51,OUT045,1685.479357999999
FDU33,OUT013,835.8586359999997
FDJ16,OUT027,1639.6656600000001
FDD20,OUT019,300.92162599999995
FDT36,OUT049,567.2416259999998
DRF15,OUT027,3119.8256139999985
FDN52,OUT010,198.621456
FDC22,OUT027,5265.572512000002
FDX15,OUT045,2351.9584740000014
FDT13,OUT013,3679.6169379999988
FDU04,OUT017,2114.201293999998
FDU31,OUT019,557.9270839999998
FDW59,OUT027,2036.7021740000002
NCO29,OUT046,3103.7332280000014
FDL15,OUT035,2683.4003720000014
FDI41,OUT049,2863.90541
FDQ48,OUT049,1806.0557380000007
DRI39,OUT013,871.2459060000001
FDI08,OUT013,3863.237920000001
FDC21,OUT049,1774.6832419999992
FDF58,OUT035,1233.068258
FDS08,OUT010,526.960726
FDE47,OUT045,1841.676038
NCP18,OUT019,309.96984799999996
NCR41,OUT013,1539.0166740000006
FDA27,OUT013,3037.093306000003
FDA43,OUT035,3315.2245979999993
FDA49,OUT045,1505.087506
NCE55,OUT018,2530.932172000001
DRM49,OUT027,1016.8963139999992
FDF22,OUT027,5331.939456000001
FDQ15,OUT018,1237.202876
NCS54,OUT017,3401.4989620000015
NCY05,OUT013,711.5804079999999
FDR45,OUT046,4976.495468000003
FDK57,OUT049,1987.9522979999992
FDF41,OUT010,568.9593899999999
FDV21,OUT046,3074.058522
FDD51,OUT046,716.647146
FDF33,OUT046,2286.9497620000006
FDA38,OUT046,4149.818213999999
FDR56,OUT045,3427.3386600000026
NCN41,OUT017,2279.6525940000006
FDC60,OUT027,2478.413868
FDB47,OUT045,3106.1234500000014
DRH01,OUT013,3009.935324
FDW08,OUT046,1887.4897360000002
FDF38,OUT027,912.625376
FDY32,OUT017,2532.8896240000013
FDG34,OUT049,1642.7483139999986
FDG47,OUT019,562.6476059999998
NCF18,OUT035,3439.4495619999984
FDL39,OUT019,533.2259040000001
NCH55,OUT035,1911.7181979999984
DRJ35,OUT049,726.6940680000002
FDS44,OUT035,4440.047091999999
DRE01,OUT018,4508.557912000001
FDY39,OUT013,3555.957904000001
FDY32,OUT018,2354.8680200000003
FDR33,OUT027,3773.1618380000027
NCP50,OUT049,1137.2596380000002
FDZ47,OUT018,1665.8848639999987
FDU57,OUT049,2210.662398
FDY44,OUT013,3014.482738
DRH59,OUT018,1125.395082
FDB03,OUT027,6623.6447199999975
FDY46,OUT045,2746.1986279999987
FDM39,OUT045,2564.774786000001
FDY36,OUT035,1346.0744920000009
NCM55,OUT035,3118.6737799999987
FDJ50,OUT010,197.749258
DRL60,OUT013,2603.637532000002
NCJ54,OUT049,4296.993303999999
FDX59,OUT017,476.220108
FDI07,OUT013,3405.6136059999994
DRF51,OUT010,118.29268599999995
FDM14,OUT017,1669.6200020000006
FDP21,OUT045,3408.3367280000007
FDE40,OUT035,1074.9341
FDE05,OUT035,2388.9370060000015
FDM13,OUT027,3302.9206139999987
FDC34,OUT027,3644.5758840000017
NCI55,OUT018,2209.6503820000003
NCE43,OUT018,2036.7687540000002
FDW58,OUT018,1441.6700559999997
FDG60,OUT045,4308.431748
FDV31,OUT017,1980.8282379999987
FDR47,OUT013,3125.777865999998
FDM60,OUT019,70.67466999999998
NCF06,OUT018,3133.9472320000004
NCN26,OUT027,2833.4250860000025
FDQ59,OUT049,1417.1819319999997
FDF09,OUT046,656.9382020000003
NCS06,OUT017,3681.2548059999967
FDT44,OUT046,1943.9961820000003
FDI19,OUT017,3652.9117000000006
FDT22,OUT017,990.9101400000003
NCF54,OUT027,4942.606248000002
DRG25,OUT045,3168.362433999997
FDB59,OUT017,2692.628359999999
FDQ37,OUT017,3968.354423999999
FDP56,OUT035,716.4474060000002
FDW44,OUT035,2594.6492320000016
FDJ26,OUT010,531.6612739999998
FDU43,OUT018,3349.7463280000006
FDW33,OUT045,1550.7680439999997
NCX53,OUT027,3120.0386700000045
FDN56,OUT010,464.63518799999986
DRF15,OUT049,1851.3035059999988
FDO33,OUT017,1686.604560000001
FDZ39,OUT010,256.6792159999999
NCJ19,OUT017,1055.9388259999992
FDU01,OUT035,3048.5384080000013
FDT12,OUT035,3729.3988039999986
NCM18,OUT018,1243.7543480000004
FDP19,OUT017,2811.6933740000004
NCR42,OUT049,373.14761
FDN10,OUT046,1604.158546
FDG44,OUT017,976.1893019999998
FDQ10,OUT046,2971.205738
DRH13,OUT049,1157.7063559999988
FDT52,OUT013,4110.549329999997
FDM56,OUT045,1617.8074460000007
NCO43,OUT010,264.9950580000001
NCV29,OUT035,3116.8028819999995
NCF06,OUT013,3413.423439999998
FDO50,OUT035,1246.9102400000002
FDT59,OUT013,3992.7093880000025
FDX40,OUT027,974.391642
FDE50,OUT017,4114.770502000002
FDX51,OUT017,3576.757496000001
NCD30,OUT018,1312.4316179999994
FDK15,OUT013,1610.7299919999998
FDL12,OUT045,882.1051040000003
FDK46,OUT017,3874.669706
DRH49,OUT010,195.23253399999993
FDQ57,OUT046,2502.1829280000015
FDY59,OUT017,1151.4145459999986
FDO09,OUT018,3500.7031619999975
NCG30,OUT035,1921.6918819999978
FDM09,OUT017,2269.9518879999996
NCN17,OUT027,2897.341886
NCS42,OUT013,1485.9324399999998
FDD02,OUT019,354.99124400000017
FDE34,OUT013,3853.643741999998
FDU38,OUT045,3242.0997839999995
FDB33,OUT046,3062.253888000001
NCJ29,OUT017,1394.6312859999996
FDZ27,OUT035,602.0895979999999
FDI40,OUT013,1387.294170000001
FDG22,OUT013,585.031802
FDT51,OUT017,1724.7948479999989
FDF20,OUT018,2478.9065600000013
FDV50,OUT035,1476.0719419999996
FDT02,OUT049,542.4072859999993
DRC49,OUT017,2383.244416000001
FDF26,OUT049,2464.1257999999993
FDV52,OUT035,1530.1815079999994
FDX59,OUT049,519.1775240000002
FDV25,OUT035,3996.5643699999987
FDW23,OUT027,1195.8700119999987
FDE53,OUT018,1125.2019999999998
FDA19,OUT017,2284.95902
FDH22,OUT046,2108.3222799999994
NCO41,OUT013,1679.5670539999994
FDX12,OUT017,4620.006173999998
FDF17,OUT013,2947.4699679999985
FDS11,OUT045,3767.0963999999976
FDR51,OUT035,2771.419132
FDT49,OUT010,233.4827440000002
FDC56,OUT013,2326.8444980000004
FDR13,OUT027,2690.4112459999997
FDQ60,OUT035,2355.380685999999
FDN38,OUT049,4377.868030000001
NCL29,OUT013,2744.1812540000014
FDO13,OUT027,3949.4590200000016
FDE26,OUT018,2674.0791720000007
FDA31,OUT010,432.5436279999999
FDX14,OUT035,1215.4778220000003
FDA34,OUT045,3515.2042860000006
FDF26,OUT013,2563.656242
FDE38,OUT045,2605.40856
DRI11,OUT046,2210.456
FDQ60,OUT027,2882.3214380000004
FDL21,OUT027,947.3002400000005
DRC12,OUT027,5165.848987999998
FDC47,OUT046,3603.6425
FDE57,OUT045,2207.7328779999993
FDT14,OUT045,2350.806639999997
NCZ53,OUT046,3765.871328000002
FDE28,OUT018,4418.295406000002
FDR19,OUT035,2923.900648
NCF54,OUT019,353.799462
FDZ08,OUT046,1298.3898960000001
NCJ05,OUT018,1984.9628560000017
FDF59,OUT046,1789.3441579999997
NCO05,OUT035,2024.9108559999993
FDW24,OUT018,824.6532219999998
NCX42,OUT018,2920.7980200000006
NCA53,OUT035,853.8418940000007
FDI45,OUT019,375.11172
FDG46,OUT046,2101.9705480000002
FDM20,OUT010,677.0320460000002
FDW11,OUT010,169.506022
FDX08,OUT035,2676.7623460000004
NCK17,OUT035,728.671494
FDK32,OUT018,2347.6840380000012
NCA42,OUT035,3038.2984040000006
DRI01,OUT035,3335.291810000001
NCL55,OUT049,4284.948981999999
DRE25,OUT018,1514.7282899999993
FDD14,OUT017,2956.4715840000003
FDB10,OUT046,3350.0858860000003
DRN11,OUT035,2242.8738019999996
FDP38,OUT018,656.9182280000001
NCA30,OUT017,3353.448175999999
FDT15,OUT017,3297.9737199999986
NCP55,OUT018,890.3743400000002
FDF12,OUT035,2154.1892420000017
FDM21,OUT018,4336.421979999999
FDX56,OUT035,4258.882911999999
FDF10,OUT017,2372.6648539999997
FDT32,OUT045,3150.885183999999
FDM51,OUT018,1348.4380819999994
NCR50,OUT018,2795.254772000002
FDI19,OUT049,4337.540523999996
FDX21,OUT017,1510.6402779999999
FDR31,OUT035,2849.670606000001
FDY02,OUT013,3903.8983259999986
NCA29,OUT045,3597.7301960000013
NCX17,OUT046,2461.6290500000005
FDM12,OUT045,2142.790746000001
FDI53,OUT027,3707.5805380000006
NCU30,OUT049,3210.9070539999984
FDC56,OUT027,3334.705906
FDK27,OUT018,1507.5842559999999
NCK18,OUT017,3583.6085780000008
FDB52,OUT019,450.5601759999999
DRG25,OUT027,6194.782966
FDZ13,OUT049,706.9730720000003
FDB57,OUT019,670.780184
FDR40,OUT046,1242.2096919999994
NCO14,OUT019,119.08498800000005
NCN19,OUT045,2840.3294320000023
FDQ28,OUT019,331.9079580000001
FDO13,OUT018,2350.9198260000003
FDK48,OUT013,1271.6580259999996
FDU07,OUT018,2135.8065040000015
FDW20,OUT046,2479.219486
FDV12,OUT010,271.7196379999999
FDH24,OUT013,2476.4430999999986
FDV59,OUT049,3380.992322000002
FDK57,OUT045,1808.9852579999992
FDL16,OUT027,1045.459134
NCQ17,OUT046,2683.6267440000015
FDJ15,OUT018,3383.702127999999
FDX24,OUT049,1216.6296559999994
FDT47,OUT046,1633.4004820000002
FDT10,OUT049,755.9626360000003
FDZ37,OUT018,885.2876279999992
FDW43,OUT027,6482.122271999999
DRN36,OUT017,1616.5690579999998
FDJ14,OUT045,1285.2936099999997
FDA32,OUT013,2709.4398100000003
FDJ38,OUT019,520.4691759999998
FDQ57,OUT017,2527.4367220000013
NCQ41,OUT019,386.25721200000015
FDG56,OUT049,977.3544519999995
DRC13,OUT027,3980.065846
FDV55,OUT035,2600.967674000001
FDQ49,OUT045,2070.4249440000003
FDE29,OUT010,160.910544
FDR03,OUT013,3780.212659999999
FDD45,OUT049,1260.5058759999995
FDN38,OUT010,414.7135040000001
FDT56,OUT046,608.2549060000005
FDT48,OUT045,3335.8111339999996
FDU03,OUT049,3179.8474840000003
FDC56,OUT010,194.86634400000005
NCO43,OUT027,2159.25598
FDQ27,OUT017,1766.7003000000002
FDR03,OUT046,3757.269191999999
DRH23,OUT010,170.7577259999999
FDG22,OUT045,612.8555839999995
NCJ42,OUT013,1625.4441719999993
FDR24,OUT046,1358.86451
FDW60,OUT035,2857.180830000001
FDJ08,OUT013,3764.260091999998
DRL59,OUT018,862.517268
FDG60,OUT010,522.7728439999998
FDW27,OUT017,2238.825738
FDX14,OUT018,1251.211308
FDC20,OUT013,785.7505279999999
NCS29,OUT018,3710.729771999997
FDJ56,OUT046,1317.072244
FDB20,OUT019,206.32476199999994
FDL28,OUT027,6356.798737999995
FDW01,OUT018,1858.2810900000002
FDL03,OUT046,2617.5261199999977
FDX22,OUT049,4659.9275419999985
FDJ21,OUT035,3129.0536019999995
FDR31,OUT045,2326.7179960000008
FDG21,OUT035,3594.820650000001
FDS22,OUT027,945.5225540000006
FDK08,OUT035,1349.1970940000008
FDE17,OUT018,2265.664135999999
NCN30,OUT017,1282.1177439999997
FDT50,OUT046,1281.8314499999992
NCX42,OUT049,2866.8349299999995
FDJ12,OUT035,3837.3649320000027
NCA18,OUT027,2781.798954
FDP23,OUT019,440.4000679999998
FDX12,OUT013,4447.983427999997
FDN40,OUT018,2526.944029999999
FDV48,OUT035,1479.8203959999985
NCY54,OUT013,3248.944207999999
FDL16,OUT010,147.1151679999999
FDR45,OUT018,3131.590300000002
FDJ52,OUT046,2430.329791999999
DRG01,OUT017,1338.1448139999995
FDP52,OUT013,4310.755390000001
FDU58,OUT017,2998.0108459999965
FDL02,OUT045,1991.7939639999997
FDG28,OUT013,3823.895797999998
FDA19,OUT035,2544.4013059999993
FDW46,OUT027,2120.586316000002
NCD43,OUT049,1392.4341460000003
DRG39,OUT013,979.8844919999997
NCF55,OUT049,715.808238
FDJ07,OUT046,1864.0668920000007
FDE08,OUT046,2422.919438
FDP56,OUT019,82.07316600000007
FDT45,OUT045,962.9265660000005
FDF17,OUT018,3332.002758
FDX44,OUT046,1341.8599779999997
FDM28,OUT027,4809.313087999999
FDI36,OUT049,2778.0971059999974
FDS07,OUT045,1857.4155499999993
FDD36,OUT045,1851.6563800000013
FDW11,OUT046,899.3293500000001
FDN40,OUT049,2022.567239999998
NCQ18,OUT049,1745.6210720000008
NCQ54,OUT017,4356.289451999999
NCS42,OUT045,1855.6844700000004
DRH39,OUT010,168.1877379999999
FDC09,OUT027,2659.424913999999
FDT08,OUT010,302.01353800000015
FDC08,OUT035,3955.424587999999
FDT20,OUT017,623.7880200000003
FDS35,OUT035,1104.608806
FDX58,OUT018,3573.3219679999997
FDW58,OUT046,1624.325627999999
DRD27,OUT046,1693.9017279999998
FDH32,OUT019,188.71435200000005
FDS26,OUT035,4853.102754
FDQ31,OUT046,1238.8673760000001
FDP11,OUT018,3617.7308279999984
FDD58,OUT017,1578.698354
FDM33,OUT045,3221.8994120000007
FDZ16,OUT049,3475.296234
NCS29,OUT010,417.75621
NCM18,OUT019,131.47552599999997
FDP11,OUT049,2226.2687500000006
NCC42,OUT017,2214.803674
DRM23,OUT046,2601.3937860000005
NCN55,OUT027,6184.349879999997
FDK46,OUT013,4024.714394000001
FDR01,OUT046,3505.5235539999994
NCA05,OUT045,1778.9643359999986
NCP43,OUT017,2886.0632340000025
FDR12,OUT010,474.801954
FDQ01,OUT013,3354.50014
FDM13,OUT046,1575.0764019999997
FDQ19,OUT017,3837.731122
FDK56,OUT019,534.1380499999996
NCX06,OUT010,517.0269900000003
FDO56,OUT027,2992.577917999999
FDU45,OUT045,1890.6456279999995
FDI16,OUT019,143.00052399999996
FDL32,OUT046,2486.623181999999
FDA07,OUT046,1849.8187719999985
FDA14,OUT045,2105.159730000001
FDV46,OUT027,3609.0687700000035
NCO07,OUT035,3838.356973999999
NCP41,OUT046,1520.3875899999996
FDY60,OUT018,1404.4385200000002
FDN38,OUT017,3743.1808639999986
FDO15,OUT046,1223.081258
FDT60,OUT013,2183.704156
FDA55,OUT035,4375.857314000003
FDE02,OUT010,176.36376200000004
DRJ39,OUT049,3461.6340179999966
FDV34,OUT035,1258.2288400000002
FDS20,OUT027,5479.347576000001
FDF02,OUT027,3015.115247999998
FDW40,OUT017,2558.6227940000012
NCB43,OUT046,3200.287544
FDR58,OUT017,1482.783206000001
DRJ59,OUT035,626.7108820000003
NCD30,OUT017,1576.6010840000006
FDE14,OUT017,1823.1002179999998
FDC28,OUT018,1250.1859759999995
FDU16,OUT018,1315.6074839999999
NCD19,OUT035,773.4731760000004
FDU21,OUT046,657.6639239999994
FDV59,OUT027,5484.7805039999985
FDU03,OUT045,3224.3695300000018
FDC33,OUT010,745.0701480000004
NCR42,OUT035,402.54933800000015
DRH59,OUT035,1157.0272399999988
NCM31,OUT035,2394.842651999999
FDS50,OUT035,3470.0896779999994
FDP39,OUT046,822.6425060000006
FDQ55,OUT013,2037.9671940000005
FDV36,OUT019,345.7499400000004
FDI05,OUT027,2440.7162720000006
FDS45,OUT027,2347.1447399999993
FDA39,OUT045,833.8412619999995
FDC37,OUT010,282.19933000000003
FDJ60,OUT027,4478.923153999996
DRQ35,OUT046,1729.6285559999983
NCJ06,OUT046,2064.2596360000002
NCY42,OUT018,2750.526327999999
DRM37,OUT049,3983.3016340000013
FDR14,OUT045,765.8497660000003
FDE51,OUT049,581.9824379999998
FDT33,OUT017,2760.167112000001
FDR08,OUT013,1958.2043539999993
FDE36,OUT010,571.8822520000001
FDL22,OUT019,283.4976400000001
FDR44,OUT013,2410.9550120000013
FDI56,OUT019,194.8197379999998
FDE47,OUT010,326.1088400000004
FDV27,OUT010,245.4471700000001
FDV10,OUT049,750.3033360000003
FDC40,OUT045,1443.8139319999993
NCX41,OUT013,3341.4770919999996
NCQ38,OUT027,2374.0031120000003
FDV12,OUT027,2880.0044540000004
FDE52,OUT017,1399.9909760000003
FDG20,OUT027,4840.6190040000065
FDV16,OUT027,914.6760400000002
FDI32,OUT017,2571.472734
FDJ32,OUT049,734.8967239999995
FDN39,OUT018,2264.6388040000006
FDY34,OUT017,3287.1411540000017
FDC14,OUT035,747.2672879999994
FDA55,OUT017,4653.229594000004
FDZ50,OUT010,558.7859660000001
DRG13,OUT049,2363.723160000001
FDP01,OUT013,2017.6469780000014
NCG54,OUT017,2806.4069220000015
FDM13,OUT045,1780.1494600000005
NCO18,OUT027,5015.657823999996
NCW41,OUT013,3007.538444
FDM52,OUT027,3370.472682000001
NCF55,OUT035,770.1441759999996
FDT09,OUT046,2068.8536559999975
NCM19,OUT035,1643.8468839999994
FDW12,OUT018,1717.1847539999999
FDP15,OUT019,753.4792020000001
FDK36,OUT045,955.6626879999998
FDZ25,OUT035,2779.7083420000004
NCW06,OUT049,3479.337640000002
FDW60,OUT046,3245.5419699999993
DRC49,OUT013,2722.7491520000003
NCT17,OUT035,3006.6462719999995
NCN06,OUT018,2448.4994739999993
FDC45,OUT013,2598.357738000002
DRJ47,OUT019,368.62017
NCF06,OUT045,3865.4816659999983
FDE21,OUT010,260.46096
DRG27,OUT013,768.106828
FDW40,OUT049,2277.2091079999996
NCO53,OUT046,2656.175809999999
FDE23,OUT049,688.3506459999999
FDQ16,OUT046,1794.4308699999983
FDS26,OUT045,3703.3393919999967
FDZ13,OUT010,88.80440400000002
FDS14,OUT049,2103.1823040000004
FDC10,OUT045,1495.7596479999986
FDY16,OUT049,3416.339644
FDJ20,OUT035,2035.011042
FDV43,OUT035,719.5100859999999
FDZ32,OUT027,2324.9802579999987
FDR23,OUT046,2607.9652319999987
FDN24,OUT035,901.180274
FDE34,OUT027,5878.6811000000025
FDU31,OUT013,2936.8038519999977
FDW33,OUT018,1384.3047279999994
FDU26,OUT046,1586.1886039999995
FDE20,OUT027,4066.3268940000034
NCW05,OUT035,2390.1487619999984
FDB22,OUT018,2301.4309120000016
FDO56,OUT046,1605.1439299999997
FDA19,OUT027,4374.998432000002
DRI39,OUT045,1072.7036699999996
FDH52,OUT018,810.2586259999998
FDZ50,OUT035,3616.652232
NCN42,OUT035,2889.325654
FDB53,OUT013,2398.7309240000004
DRG11,OUT017,1603.3729019999985
DRK11,OUT027,3563.887582000001
FDQ60,OUT017,1966.8264639999998
FDT36,OUT017,598.7139920000001
DRG25,OUT018,3147.2432579999986
DRJ23,OUT046,3261.5544599999994
FDG05,OUT035,2499.646230000001
NCK06,OUT018,2918.700749999999
FDU52,OUT017,2350.740059999999
FDW07,OUT018,1202.1351900000002
NCM17,OUT045,925.6550820000001
FDA22,OUT045,3785.026394000002
NCA41,OUT018,2773.2700559999985
FDF38,OUT035,516.4943500000002
FDH52,OUT046,1012.5220079999999
FDY58,OUT019,671.4726160000006
FDZ16,OUT045,3760.6780880000033
NCM18,OUT017,1682.2568859999985
FDA22,OUT018,2409.1240619999994
NCJ43,OUT035,2534.847076000002
FDI34,OUT027,7089.132132
FDG56,OUT046,1326.3867860000005
FDS34,OUT046,1990.7952640000003
DRC01,OUT035,804.6126420000002
FDQ04,OUT035,675.9401339999998
FDK04,OUT035,699.3962680000005
FDT51,OUT049,1700.9325759999986
FDV26,OUT017,3088.566304000001
FDS04,OUT049,2316.4247279999986
FDW43,OUT018,3370.8588459999987
FDQ28,OUT010,278.617326
NCK06,OUT017,2329.554303999998
FDS23,OUT018,3154.3406860000014
FDZ36,OUT019,590.1185139999999
FDE56,OUT018,675.2477020000005
FDW10,OUT027,4345.956236000002
NCN14,OUT045,2408.937638
NCQ18,OUT045,1981.4141420000003
FDW08,OUT017,1773.9175719999994
FDU43,OUT035,4330.289961999998
FDR33,OUT010,292.41936000000004
FDM24,OUT010,404.85966400000035
NCZ05,OUT046,1705.4200680000004
NCV41,OUT035,1863.4410399999988
FDV11,OUT018,3022.7120259999983
NCY05,OUT035,755.4632859999999
FDV44,OUT018,2495.5648760000004
FDW32,OUT049,1192.194796
NCU18,OUT027,3395.892926000002
NCC43,OUT035,3553.6808680000004
FDW19,OUT013,1722.7242099999985
FDN31,OUT035,2756.8514279999986
FDI48,OUT045,693.79689
FDS24,OUT017,1385.4965100000002
FDF46,OUT049,1947.8644799999995
DRG23,OUT017,2097.1168660000003
FDG14,OUT018,3020.301830000002
NCY30,OUT049,2631.7476080000015
FDO28,OUT018,2890.996811999998
DRD24,OUT035,2070.1586240000015
FDI33,OUT049,1412.1418260000005
FDN32,OUT046,3462.0534719999982
FDR16,OUT045,4757.027813999997
FDF26,OUT046,2145.021176
NCN29,OUT018,529.2044719999999
FDE20,OUT045,3292.5008439999983
FDA46,OUT046,3489.95715
FDU28,OUT045,3433.490652
FDQ48,OUT045,1718.9224920000008
FDV36,OUT013,2078.5343880000005
FDR14,OUT018,643.9950499999998
FDP23,OUT017,3968.2345799999994
FDP56,OUT013,842.1504460000007
FDK48,OUT010,172.97484000000003
FDR48,OUT046,2195.2824180000007
NCY29,OUT049,830.5655260000002
FDM22,OUT018,877.770746
DRJ01,OUT013,2040.7635539999983
FDZ43,OUT045,4054.222649999998
FDV03,OUT035,3211.592828
FDX11,OUT027,5080.027368000003
NCA41,OUT027,4599.812459999998
FDE38,OUT017,2262.7545899999996
FDI27,OUT018,777.361448
FDN32,OUT013,3516.835495999998
NCN43,OUT017,2209.830147999999
FDB47,OUT027,5457.602547999999
FDV03,OUT017,2987.1915960000015
NCN30,OUT045,1233.9271399999996
NCV54,OUT010,321.0088119999998
FDV07,OUT013,1455.6851459999991
FDP07,OUT049,2137.983669999998
FDK48,OUT018,863.2363320000003
FDM15,OUT019,262.33851600000014
FDY19,OUT027,2565.200898
FDK46,OUT046,4115.14335
FDY11,OUT045,986.6623360000007
FDH09,OUT046,645.9857920000006
FDO08,OUT027,4075.841176
FDU14,OUT013,3462.739246000002
FDD22,OUT027,2692.8880219999996
FDM27,OUT017,2433.8785059999996
FDL02,OUT027,2466.010014000001
NCA17,OUT035,2450.337082
FDE38,OUT019,485.74770600000016
NCG07,OUT049,2857.9531579999993
DRC27,OUT013,3712.60067
FDA27,OUT035,2552.943520000003
FDW40,OUT045,2320.3529480000007
DRI11,OUT013,1573.624958
FDN50,OUT046,1507.2446979999993
FDR12,OUT046,3041.2945040000004
FDT34,OUT027,3056.654510000001
FDW11,OUT035,976.2625399999996
NCO30,OUT027,4832.715957999995
FDZ34,OUT017,4619.813092000002
FDU45,OUT017,2089.9328839999994
NCD42,OUT035,704.7093520000002
FDX25,OUT045,2859.6775799999996
NCR29,OUT046,826.2511420000001
FDX43,OUT019,462.1384380000001
FDB04,OUT010,189.65313000000006
FDR49,OUT027,1385.6030380000004
FDS39,OUT018,1591.9344579999993
FDW58,OUT045,1580.196403999999
FDG22,OUT019,96.27468000000005
FDG31,OUT017,936.3478299999998
NCV53,OUT027,6605.082216000004
DRJ37,OUT035,2945.179616
FDV07,OUT035,1550.3352739999991
FDW52,OUT018,2732.636282000001
FDT15,OUT045,3024.0303099999983
FDD02,OUT018,1435.1918220000007
FDM16,OUT035,1249.4868860000001
NCE55,OUT046,2213.578602000001
FDB57,OUT018,2672.3747240000002
FDQ04,OUT013,789.618826
FDQ47,OUT019,83.30489600000003
FDY14,OUT019,501.0611060000003
DRK37,OUT017,3720.423819999999
FDO25,OUT017,4070.9142559999996
FDL57,OUT046,5159.850129999996
NCK29,OUT018,2936.644059999999
FDK46,OUT027,6023.059829999997
NCB43,OUT010,594.3929499999997
DRE01,OUT027,6137.750538
FDC46,OUT018,2930.485409999998
FDQ23,OUT045,2012.1141800000003
FDX38,OUT049,792.3818960000003
FDG60,OUT018,3928.512951999999
FDW55,OUT017,3870.674906000002
FDP39,OUT013,739.5107179999999
FDB20,OUT018,1022.4490859999995
FDV21,OUT017,2684.6321020000005
FDZ02,OUT013,1149.8033099999998
FDP19,OUT027,3578.728264000002
FDA38,OUT035,4035.8132799999994
FDH22,OUT045,1926.0262399999983
DRM11,OUT045,4155.204535999998
FDO12,OUT027,5670.239093999997
FDT14,OUT049,2244.365193999998
FDW34,OUT010,547.7470019999997
FDG04,OUT027,4841.431279999996
FDW59,OUT018,1017.4222959999996
FDR33,OUT018,1745.248224
FDP32,OUT013,2216.468174000001
FDL13,OUT027,6683.60001
FDD22,OUT013,2151.4328300000006
FDV40,OUT027,2066.430144000001
NCD55,OUT046,622.9890599999994
FDQ20,OUT010,63.11783999999999
FDD28,OUT045,686.2800080000004
FDC39,OUT045,3999.1077259999984
NCR17,OUT049,2042.6943740000002
DRO35,OUT018,1518.7297479999997
FDF40,OUT049,3934.991186000001
FDR31,OUT018,3034.363525999999
NCQ41,OUT017,3138.9607059999994
FDP38,OUT046,634.5939540000003
NCU54,OUT027,5909.068211999997
FDG22,OUT018,407.6826560000001
DRK59,OUT013,3683.5917639999993
FDC37,OUT046,2343.7691340000006
NCO42,OUT013,2765.959571999999
NCT42,OUT017,2089.6399320000005
FDX27,OUT035,1773.2917199999993
FDV40,OUT018,967.094474
FDT45,OUT027,1911.152268
FDS47,OUT019,273.45737600000007
FDR45,OUT035,6054.146032000003
FDB03,OUT045,3476.4613839999984
FDO49,OUT035,720.3489940000005
FDU60,OUT027,4461.405955999999
FDB26,OUT018,817.7222440000002
FDB46,OUT017,3569.646752
FDQ37,OUT019,606.7834879999992
FDN03,OUT017,3724.4585680000046
NCX30,OUT045,4286.300556000001
FDK32,OUT019,325.1367719999999
DRM47,OUT013,3066.1155280000007
NCO02,OUT046,1144.2771699999998
FDP04,OUT013,1021.676758
NCO43,OUT049,2429.6240440000024
FDD59,OUT013,1290.3004259999998
FDQ10,OUT017,3715.8764059999994
FDW45,OUT035,3235.6348659999976
NCK30,OUT049,4162.308622
FDU31,OUT018,2507.256323999998
NCQ17,OUT019,323.49224599999997
FDN01,OUT017,2087.7690339999986
FDZ19,OUT049,2592.7050960000006
DRG37,OUT017,1778.7379640000017
FDE32,OUT045,320.1699040000001
FDO34,OUT049,2750.3865100000003
FDM04,OUT019,114.07151400000006
FDZ25,OUT049,2990.9666820000007
FDU08,OUT049,1414.1458839999998
NCW30,OUT045,3426.8592839999974
NCM18,OUT013,1141.4009139999998
FDS22,OUT035,744.5175339999998
NCH18,OUT017,3248.1119580000022
FDC23,OUT013,3212.1188100000018
FDY46,OUT013,2919.892532
NCU06,OUT046,3920.8029880000026
FDX57,OUT045,1457.2031700000007
FDX36,OUT027,5196.555683999997
FDL16,OUT045,812.6621639999996
FDT16,OUT010,804.9189100000008
FDN16,OUT018,1250.1526860000004
FDC03,OUT046,3195.6202860000026
DRF60,OUT013,4467.584580000001
FDS27,OUT027,5060.3196880000005
FDP33,OUT010,567.1151240000004
FDJ36,OUT018,1410.7569620000002
NCR42,OUT013,367.5216000000001
FDV14,OUT017,1324.2695420000005
NCP42,OUT035,3756.4436000000023
FDB50,OUT027,2062.541872000001
NCC30,OUT027,4854.960336000001
FDA23,OUT018,1626.6892180000007
FDW16,OUT017,1228.1013900000003
FDQ52,OUT010,506.10121199999975
FDB58,OUT049,2276.083906
NCP29,OUT049,921.5004899999994
NCM05,OUT045,4936.873709999999
FDO25,OUT013,3187.870373999998
NCM54,OUT046,1966.3271140000006
NCL54,OUT046,3232.7120040000004
FDL39,OUT010,534.9636420000003
FDF53,OUT018,3249.357003999999
NCQ42,OUT035,2241.84847
FDF58,OUT013,862.5905060000001
FDZ04,OUT035,1226.4701799999993
FDE26,OUT019,289.2701260000002
